benchmark,input,seed,config,evidence_level,simulator,prefetches_issued,useful_prefetches,useless_prefetches,late_prefetches,queue_drops,coverage,accuracy,lateness_rate,log_path,notes
tree_traversal,small,3,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
hash_table_chaining,small,1,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
hash_table_chaining,small,1,next_line,independent_sim,source_backed_trace_event_sim_v1,103,0,103,0,0,0.000000,0.000000,0.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
hash_table_chaining,small,1,stride,independent_sim,source_backed_trace_event_sim_v1,64,0,64,48,0,0.000000,0.000000,0.750000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
hash_table_chaining,small,1,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,80,0,80,80,0,0.000000,0.000000,1.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
hash_table_chaining,small,1,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
hash_table_chaining,small,2,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
hash_table_chaining,small,2,next_line,independent_sim,source_backed_trace_event_sim_v1,85,0,85,0,0,0.000000,0.000000,0.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
hash_table_chaining,small,2,stride,independent_sim,source_backed_trace_event_sim_v1,56,0,56,42,0,0.000000,0.000000,0.750000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
hash_table_chaining,small,2,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,70,0,70,70,0,0.000000,0.000000,1.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
hash_table_chaining,small,2,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
hash_table_chaining,small,3,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
hash_table_chaining,small,3,next_line,independent_sim,source_backed_trace_event_sim_v1,108,0,108,0,0,0.000000,0.000000,0.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
hash_table_chaining,small,3,stride,independent_sim,source_backed_trace_event_sim_v1,64,0,64,48,0,0.000000,0.000000,0.750000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
hash_table_chaining,small,3,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,80,0,80,80,0,0.000000,0.000000,1.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
hash_table_chaining,small,3,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
graph_adjacency_walk,small,1,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
graph_adjacency_walk,small,1,next_line,independent_sim,source_backed_trace_event_sim_v1,190,0,190,0,0,0.000000,0.000000,0.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
graph_adjacency_walk,small,1,stride,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
graph_adjacency_walk,small,1,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,92,58,34,59,0,0.483333,0.630435,0.641304,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
graph_adjacency_walk,small,1,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
graph_adjacency_walk,small,2,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
graph_adjacency_walk,small,2,next_line,independent_sim,source_backed_trace_event_sim_v1,188,0,188,0,0,0.000000,0.000000,0.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
graph_adjacency_walk,small,2,stride,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
graph_adjacency_walk,small,2,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,90,49,41,59,0,0.415254,0.544444,0.655556,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
graph_adjacency_walk,small,2,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
graph_adjacency_walk,small,3,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
graph_adjacency_walk,small,3,next_line,independent_sim,source_backed_trace_event_sim_v1,201,0,201,0,0,0.000000,0.000000,0.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
graph_adjacency_walk,small,3,stride,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
graph_adjacency_walk,small,3,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,99,86,13,70,0,0.688000,0.868687,0.707071,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
graph_adjacency_walk,small,3,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
array_scan,small,1,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
array_scan,small,1,next_line,independent_sim,source_backed_trace_event_sim_v1,256,0,256,255,0,0.000000,0.000000,0.996094,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
array_scan,small,1,stride,independent_sim,source_backed_trace_event_sim_v1,254,0,254,253,0,0.000000,0.000000,0.996063,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
array_scan,small,1,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
array_scan,small,1,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
array_scan,small,2,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
array_scan,small,2,next_line,independent_sim,source_backed_trace_event_sim_v1,256,0,256,255,0,0.000000,0.000000,0.996094,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
array_scan,small,2,stride,independent_sim,source_backed_trace_event_sim_v1,254,0,254,253,0,0.000000,0.000000,0.996063,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
array_scan,small,2,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
array_scan,small,2,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
array_scan,small,3,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
array_scan,small,3,next_line,independent_sim,source_backed_trace_event_sim_v1,256,0,256,255,0,0.000000,0.000000,0.996094,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
array_scan,small,3,stride,independent_sim,source_backed_trace_event_sim_v1,254,0,254,253,0,0.000000,0.000000,0.996063,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
array_scan,small,3,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
array_scan,small,3,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
matrix_or_array_loop,small,1,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
matrix_or_array_loop,small,1,next_line,independent_sim,source_backed_trace_event_sim_v1,256,0,256,255,0,0.000000,0.000000,0.996094,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
matrix_or_array_loop,small,1,stride,independent_sim,source_backed_trace_event_sim_v1,254,0,254,253,0,0.000000,0.000000,0.996063,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
matrix_or_array_loop,small,1,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
matrix_or_array_loop,small,1,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
matrix_or_array_loop,small,2,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
matrix_or_array_loop,small,2,next_line,independent_sim,source_backed_trace_event_sim_v1,256,0,256,255,0,0.000000,0.000000,0.996094,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
matrix_or_array_loop,small,2,stride,independent_sim,source_backed_trace_event_sim_v1,254,0,254,253,0,0.000000,0.000000,0.996063,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
matrix_or_array_loop,small,2,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
matrix_or_array_loop,small,2,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
matrix_or_array_loop,small,3,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
matrix_or_array_loop,small,3,next_line,independent_sim,source_backed_trace_event_sim_v1,256,0,256,255,0,0.000000,0.000000,0.996094,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
matrix_or_array_loop,small,3,stride,independent_sim,source_backed_trace_event_sim_v1,254,0,254,253,0,0.000000,0.000000,0.996063,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
matrix_or_array_loop,small,3,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
matrix_or_array_loop,small,3,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
random_non_pointer_access,small,1,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
random_non_pointer_access,small,1,next_line,independent_sim,source_backed_trace_event_sim_v1,223,23,200,0,0,0.098712,0.103139,0.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
random_non_pointer_access,small,1,stride,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
random_non_pointer_access,small,1,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
random_non_pointer_access,small,1,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
random_non_pointer_access,small,2,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
random_non_pointer_access,small,2,next_line,independent_sim,source_backed_trace_event_sim_v1,227,17,210,0,0,0.072340,0.074890,0.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
random_non_pointer_access,small,2,stride,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
random_non_pointer_access,small,2,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
random_non_pointer_access,small,2,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
random_non_pointer_access,small,3,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
random_non_pointer_access,small,3,next_line,independent_sim,source_backed_trace_event_sim_v1,230,21,209,1,0,0.091304,0.091304,0.004348,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
random_non_pointer_access,small,3,stride,independent_sim,source_backed_trace_event_sim_v1,1,1,0,0,0,0.004348,1.000000,0.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
random_non_pointer_access,small,3,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
random_non_pointer_access,small,3,copper,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
long_pointer_chains,small,1,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
long_pointer_chains,small,1,next_line,independent_sim,source_backed_trace_event_sim_v1,940,56,884,0,0,0.057495,0.059574,0.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
long_pointer_chains,small,1,stride,independent_sim,source_backed_trace_event_sim_v1,76,0,76,12,0,0.000000,0.000000,0.157895,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
long_pointer_chains,small,1,simple_pointer_chase,independent_sim,source_backed_trace_event_sim_v1,970,0,970,970,0,0.000000,0.000000,1.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
long_pointer_chains,small,1,copper,independent_sim,source_backed_trace_event_sim_v1,726,0,726,726,0,0.000000,0.000000,1.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
long_pointer_chains,small,2,no_prefetch,independent_sim,source_backed_trace_event_sim_v1,0,0,0,0,0,0.000000,NA,NA,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
long_pointer_chains,small,2,next_line,independent_sim,source_backed_trace_event_sim_v1,932,32,900,0,0,0.032956,0.034335,0.000000,research/results/logs/independent_sim/independent_sim_eval.jsonl,NA means the denominator was zero; duplicate prefetches are suppressed by the independent simulator.
